raman_shift_cm-1,intensity
7457.607071203929,-317.407
7463.296794702219,-413.33
7468.877244915177,-383.39
7474.455794380039,-265.723
7480.032444067747,-98.447
7485.6071949485995,80.303
7491.18004799222,232.398
7496.7510041675705,319.715
7502.2129850032,304.125
7507.780186778178,147.5
7513.345494569261,-62.5
7518.908909342783,95.0
7524.470432064449,440.0
7530.030063699283,435.0
7535.587805211653,-872.5
7541.143657565295,110.0
7546.69762172327,110.0
7552.249698647978,502.5
7557.693172648,1585.0
7563.241514237732,4892.5
7568.787971459053,502.5
7574.332545271773,200.0
7579.87523663506,-167.5
7585.4160465074165,125.0
7590.848475703147,182.5
7596.385561603234,380.0
7601.9207688656315,87.5
7607.454098446258,157.5
7612.8791948995095,200.0
7618.408808045304,215.0
7623.936546354853,472.5
7629.462410781522,52.5
7634.880189328982,217.5
7640.402344837923,-77.5
7645.922629301829,280.0
7651.3349379481915,287.5
7656.851519109856,490.0
7662.2601974987665,255.0
7667.773079083498,592.5
7673.284094334187,380.0
7678.687316594296,95.0
7684.194637864679,247.5
7689.7000956236625,2.5
7695.097870006801,10.0
7700.599639370841,-435.0
7705.993798107356,-427.5
7711.491882781789,197.5
7716.882429503323,210.0
7722.3768331885185,265.0
7727.763771521855,-165.0
7733.254497913222,-210.0
7738.63783148029,455.0
7744.124884268309,267.5
7749.504616686187,-245.0
7754.987999556397,262.5
7760.364134437321,235.0
7765.738489349158,95.0
7771.216392021721,162.5
7776.5871547884235,307.5
7782.061396717661,482.5
7787.428570939446,-25.0
7792.7939696400645,-62.5
7798.262745065964,382.5
7803.624560595526,512.5
7808.984603262106,720.0
7814.4479203687515,-887.5
7819.804385227417,377.5
7825.159079875986,232.5
7830.616946831127,310.0
7835.968069024228,555.0
7841.317423654822,147.5
7846.665011598543,12.5
7852.115636126822,467.5
7857.459658723532,242.5
7862.801917273951,592.5
7868.142412651388,530.0
7873.4811457285905,562.5
7878.922746278997,195.0
7884.257922859626,-7.5
7889.591339771854,-110.0
7894.922997886115,415.0
7900.252898072249,227.5
7905.581041199537,322.5
7910.907428136696,235.0
7916.336446752699,430.0
7921.659289521016,-400.0
7926.980378718883,750.0
7932.29971521271,-82.5
7937.617299868325,-497.5
7942.933133550996,677.5
7948.247217125427,157.5
7953.559551455746,782.5
7958.870137405509,50.0
7964.178975837702,142.5
7969.486067614758,270.0
7974.791413598527,190.0
7980.0950146503055,-25.0
7985.396871630808,-75.0
7990.696985400191,402.5
7995.995356818046,422.5
8001.291986743403,487.5
8006.586876034726,320.0
8011.880025549901,257.5
8017.067699705833,87.5
8022.3574063115775,160.0
8027.6453756947085,247.5
8032.9316087108855,685.0
8038.216106215201,177.5
8043.498869062183,22.5
8048.779898105808,157.5
8053.955695240969,610.0
8059.233293192046,690.0
8064.509159881614,-55.0
8069.783296161415,262.5
8074.952338977277,290.0
8080.223050878609,395.0
8085.492034905405,182.5
8090.759291907172,182.5
8095.921593616498,467.5
8101.185432936367,582.5
8106.447547759824,265.0
8111.604810570996,-32.5
8116.863512715307,-365.0
8122.120492886883,82.5
